Wind speed,Output power,Nacelle temperature,Generator speed,Pitch motor temperature 1,Pitch motor temperature 2,Pitch motor temperature 3,Pitch angle 1,Pitch angle 2,Pitch angle 3,Pitch torque 1,Pitch torque 2,Pitch torque 3
2.6,52.3,15.7,1099,20,19,21,0,0,0,-6.67,-3.04,-4.47
2.05,24.5,15.8,1100,20,19,21,0,0,0,-6.43,-6.97,-2.98
2.54,61.1,16.3,1100.5,20,19,21,0,0,0,-4.51,-5.33,-8.52
2.19,23.6,15.1,1099,29,26,30,0,0,0,-6.35,-5.25,-5.97
2.4,56.1,15.1,1100.6,29,26,30,0,0,0,-4.87,-4.02,-5.94
2.37,43.9,15.2,1099.7,30,27,30,0,0,0,-6.1,-4.47,-6.01
2.43,46.5,15.2,1100.5,29,27,30,0,0,0,-3.37,-5.94,-7.47
1.7,8.3,15.3,1099,29,27,30,0,0,0,-7.83,-5.53,-6.58
1.73,7.3,15.4,1100.5,29,27,30,0,0,0,-5.51,-4.72,-6.51
1.65,3,15.6,1101,30,27,30,0,0,0,-1.58,-6.06,-6.57
1.7,6.4,15.8,1100,30,27,30,0,0,0,-6.26,-3.99,-6.51
1.7,3.7,15.8,1099.8,30,27,30,0,0,0,-3.72,-5.24,-6.52
1.6,4.4,15.8,1099.5,29,27,30,0,0,0,-4.08,-5.3,-6.6
1.6,2.5,15.6,1101,30,27,30,0,0,0,-2.28,-5.32,-6.56
2.65,67.2,15.5,1098.7,20,19,21,0,0,0,-4.3,-2.57,-4.87
2.8,123,15,1102.3,20,19,21,0,0,0,-4.9,-2.76,-4.43
2.34,59.7,15,1100.7,21,19,23,0,0,0,-5,-6.67,-7.63
2.8,79,15,1100.3,23,20,23,0,0,0,-6,-6.58,-7.08
2.43,140.2,15.8,1103.9,26,23,27,0,0,0,-1.87,-6.05,-6.44
2.71,151.7,15.7,1105.6,26,23,27,0,0,0,-4.76,-3.71,-4.92
2.63,144.7,16.1,1104,26,23,27,0,0,0,-2.74,-6.07,-6.7
2.4,132.5,16.8,1100.7,26,23,27,0,0,0,-3.92,-6.04,-4.99
2.66,113.9,17.5,1101.2,27,26,30,0,0,0,-5.05,-5.76,-5.43
2.96,130.7,16.6,1101.3,29,26,30,0,0,0,-3.97,-6.15,-7.45
2.77,53.2,19,1097,29,26,30,0,0,0,-4.85,-3.7,-5.31
2.55,90.4,19.1,1100,29,27,30,0,0,0,-7.41,-5.82,-6.86
2.98,153.6,19,1098.8,29,27,30,0,0,0,-3.27,-6.12,-7.96
2.87,145.5,18.2,1102.5,29,27,30,0,0,0,-6.76,-6,-5.53
2.36,95.4,18.3,1098.5,30,27,31,0,0,0,-2.9,-6.38,-7.4
2.8,150.1,18.1,1101.3,30,27,31,0,0,0,-3.4,-6.01,-7.41
2.89,111.1,17.9,1100,30,27,31,0,0,0,-4.13,-4.41,-5.1
2.5,103.9,18.3,1098.5,30,27,31,0,0,0,-7.46,-6.12,-5.17
2.84,106.3,18.6,1099.5,30,27,31,0,0,0,-4.11,-4.03,-5.11
2.9,117.4,19.1,1098.5,30,27,31,0,0,0,-7.44,-6.06,-5.11
2.9,101.4,19.3,1100.5,30,27,31,0,0,0,-6.11,-5.97,-4.97
2.5,90.5,19.6,1101,30,27,31,0,0,0,-3.98,-4.12,-5.17
2.97,105.6,19.6,1099.3,30,27,31,0,0,0,-4.87,-6.03,-4.98
2.72,116.5,19.1,1101.6,30,27,31,0,0,0,-2.4,-6.13,-7.29
2.66,93.4,19.1,1100.8,30,27,31,0,0,0,-3.44,-6.13,-5.13
2.52,93.4,19.1,1100,30,27,31,0,0,0,-3.83,-3.77,-4.92
2.5,105.7,19.1,1100.1,30,27,31,0,0,0,-3.87,-4.08,-4.88
2.64,87,19.1,1099,30,27,31,0,0,0,-3.58,-4.37,-7.17
2.78,91.1,19.1,1099,30,27,31,0,0,0,-3.85,-4.08,-5.6
2.55,67.1,19.3,1100,30,27,31,0,0,0,-6.86,-5.97,-6.74
2.66,70,19.4,1100.9,30,27,31,0,0,0,-2.05,-6.29,-6.49
2.2,54.1,19.7,1101,30,27,31,0,0,0,-4.21,-6.08,-5.29
2.3,46.9,19.6,1100.2,30,27,31,0,0,0,-4.61,-4.51,-6.47
2.4,68.1,19.8,1100.8,30,27,31,0,0,0,-7.49,-4.87,-5.84
2.4,69.3,19.8,1098.5,30,27,31,0,0,0,-5.22,-5.82,-5.23
2.55,87.8,19.7,1100.5,30,27,31,0,0,0,-4.38,-4.8,-5.17
2.5,79.6,19.5,1100.1,30,27,31,0,0,0,-3.1,-6.2,-6.49
2.9,87.2,18.9,1099.8,30,27,31,0,0,0,-4.81,-4.29,-6.29
2.85,92.5,18.7,1098.3,30,29,31,0,0,0,-4.99,-6,-6.39
2.67,73.5,18.8,1100.5,30,29,31,0,0,0,-2.03,-5.53,-6.41
2.79,72.4,18.8,1098.7,30,27,31,0,0,0,-4.89,-4.08,-6.39
2.58,73.7,18.8,1100.5,30,27,31,0,0,0,-1.95,-5.92,-6.26
2.54,92.4,18.8,1099.7,30,29,31,0,0,0,-4.83,-5.92,-6.29
2.73,96.3,18.8,1101.5,30,27,31,0,0,0,-4.46,-4.08,-5.4
2.5,52.8,18.5,1099.5,30,29,31,0,0,0,-7.31,-6.01,-6.46
2.73,52.7,18.9,1100.7,30,27,31,0,0,0,-3.64,-4.72,-4.35
2.1,57.9,19.6,1102,30,29,31,0,0,0,-4.78,-4.07,-4.83
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.79,78.9,19.8,1100.8,30,27,31,0,0,0,-4.24,-4.94,-6.55
2.3,48.2,17.8,1101.5,34,31,34,0.01,0.01,0,-7.56,-6.56,-6.8
2.1,55.9,19,1099,34,30,34,0.01,0.01,0,-8.08,-6.18,-6.8
2.39,100.7,19.5,1101,34,31,34,0.01,0.01,0,-4.37,-4.94,-6.53
2.64,111.4,19.8,1100.5,34,30,34,0.01,0.01,0,-4.47,-6.01,-4.61
2.41,76.6,18.8,1099.5,34,31,34,0.01,0.01,0,-2.76,-6.47,-6.85
2.78,76.1,18.8,1098.5,34,31,34,0.01,0.01,0,-3.17,-6.6,-7.11
2.13,61.3,19.2,1099.7,34,30,34,0.01,0.01,0,-7.77,-4.53,-7.3
1.64,37.5,19.2,1100.5,33,30,34,0.01,0.01,0,-3.3,-6.22,-6.81
2.17,50.8,19.1,1099.6,34,30,34,0.01,0.01,0,-3.08,-6.56,-6.61
2,30.8,19.3,1099.8,33,30,34,0.01,0.01,0,-7.89,-4.76,-6.7
2.65,150.5,19.8,1098.5,31,29,31,0,0,0,-6.15,-5.83,-4.16
2.55,74.8,19.3,1098.8,37,34,38,0,0,0,-4.34,-5.58,-5.53
1.74,72.2,19.1,1098.3,37,34,38,0,0,0,-4.58,-5.6,-7.65
2.24,128.1,17.7,1100.4,40,37,41,0,0,0,-6.51,-6.88,-6.12
2.56,79.5,17.4,1097.6,41,40,43,0,0,0,-6.78,-4.97,-3.37
2.25,84.6,17,1102.9,41,40,43,0,0,0,-4.87,-5.85,-6.67
2.56,52.5,19,1099,40,38,41,0,0,0,-5.84,-3.49,-4.84
2.7,73.4,19.1,1098.8,40,38,41,0,0,0,-4.67,-5.23,-4.95
2.5,72.7,19.1,1100.8,40,38,41,0,0,0,-4.11,-4.99,-7.49
2.78,65.5,18.9,1099.4,40,38,41,0,0,0,-5.79,-5.28,-5.6
1.51,14.8,18,1099.3,40,37,41,0,0,0,-6.58,-4.84,-3.94
2.04,23.5,17.8,1098.9,40,37,41,0,0,0,-6.45,-4.67,-3.33
2.4,55.5,17.3,1099,40,37,41,0,0,0,-5.13,-5.05,-5.44
2.11,12.1,17.8,1100,40,37,41,0,0,0,-4.2,-5.11,-6.37
2.6,123.8,15.7,1098.4,30,29,31,0,0,0,-5.01,-5.34,-4.72
2.78,156.1,15.8,1101.3,30,29,31,0,0,0,-5.28,-5.51,-5.39
2.52,146.7,15.7,1101.1,31,29,33,0,0,0,-4.71,-6.77,-8.11
2.69,97.6,16.1,1098.7,31,29,33,0,0,0,-5.07,-6.58,-3.63
2.05,123.9,16.1,1098,30,29,33,0,0,0,-4.86,-5.67,-5.47
2.35,109.8,15.8,1100,31,30,33,0,0,0,-4.64,-6.54,-7.64
2.5,106.9,16.6,1097.7,33,30,34,0,0,0,-4.76,-6.32,-6.3
2.7,137,16.3,1097.6,33,30,34,0,0,0,-4.35,-5.35,-7.43
2.3,101.1,16.3,1100.1,33,30,34,0,0,0,-3.03,-7.47,-6.82
2.72,105.7,19.5,1099.7,41,37,41,0,0,0,-3.88,-6.02,-7.68
2.9,93.6,19.4,1100.2,41,38,41,0,0,0,-3.03,-5.73,-7.39
2.59,84.1,19.4,1099.5,40,37,41,0,0,0,-8.34,-4.73,-7.55
2.57,88,19.3,1101.3,41,37,41,0,0,0,-4.12,-5.95,-7.48
2.42,76.9,19.3,1100.5,41,37,41,0,0,0,-4.89,-4.56,-7.52
2.5,85,19.5,1099.7,40,37,41,0,0,0,-4.7,-4.98,-5.51
2.58,84.5,19.6,1100.5,40,37,41,0,0,0,-3.95,-6,-7.6
2.5,68,19.9,1100.7,41,37,41,0,0,0,-3.49,-6.33,-7.08
2.54,50.3,19.4,1099,30,27,31,0,0,0,-4.35,-6.49,-4.6
2.5,37.8,19.7,1099.3,30,27,31,0,0,0,-4.73,-6.45,-4.53
2.2,32.3,19.9,1100,31,29,31,0,0,0,-5.53,-4.08,-6.89
1.96,30.2,19.9,1099.9,31,29,31,0,0,0,-5.18,-4.64,-5.85
2.28,48.5,19.8,1099.7,31,29,33,0,0,0,-5.72,-5.93,-5.06
2.96,71,19.7,1099.9,31,29,31,0,0,0,-4.4,-7.06,-6.47
2.5,71.3,19.6,1100,31,29,31,0,0,0,-4.48,-4.42,-5.58
2.72,71.7,19.5,1099.3,31,29,31,0,0,0,-7.15,-6.02,-5.69
2.9,82,19.4,1099.5,31,29,33,0,0,0,-5.4,-4.97,-5.74
2.53,90.6,19.6,1099.6,31,29,33,0,0,0,-6.86,-5.95,-5.65
2.95,91.1,19.6,1100,33,30,33,0,0,0,-4.71,-4.02,-5.67
2.81,87.6,19.7,1099,31,30,33,0,0,0,-5.11,-5.87,-5.62
2.54,75.7,18.9,1099.6,31,30,33,0,0,0,-7.52,-5.79,-5.52
2.67,81.4,18.9,1100.2,33,30,33,0,0,0,-4.4,-4.15,-5.56
2.99,83,18.9,1099.1,33,30,33,0,0,0,-5.22,-5.96,-5.61
2.71,63.5,19,1099.4,33,30,33,0,0,0,-5.52,-6.03,-5.84
2.91,66.2,19.1,1100.2,33,30,33,0,0,0,-4.02,-4.08,-5.61
2.86,66.3,19.2,1100,31,30,33,0,0,0,-3.01,-5.49,-7.9
2.5,60,19.8,1099.3,33,30,33,0,0,0,-4.66,-5.39,-5.73
2.83,69.8,19,1099.5,31,30,33,0,0,0,-7.68,-6.06,-3.89
2.93,107.3,18.9,1100.1,31,30,33,0,0,0,-4.06,-3.42,-5.27
2.65,74.5,18.8,1099.7,31,30,33,0,0,0,-5.56,-5.42,-8.25
2.85,62.9,18.6,1100.3,31,30,33,0,0,0,-4.05,-3.75,-5.57
2.7,68,18.5,1099.4,31,30,33,0,0,0,-7.77,-6.29,-4.36
2.89,79.2,18.7,1100.1,31,30,33,0,0,0,-4.08,-6.2,-6.95
2.75,63.4,18.5,1099.7,31,30,33,0,0,0,-5.94,-5.08,-5.51
2.92,78.4,18.4,1099.6,31,30,33,0,0,0,-4.78,-5.01,-5.54
2.91,81.2,18.8,1100.1,33,30,33,0,0,0,-3.73,-4.56,-5.53
2.52,60.9,18.8,1099.4,31,30,33,0,0,0,-5.84,-5.31,-5.7
2.71,65.8,17.8,1100,33,30,33,0,0,0,-4.72,-4.05,-5.51
2.9,83.7,18.1,1100.5,33,30,33,0,0,0,-3.88,-3.39,-5.79
2.53,75.6,18.1,1100.2,33,30,34,0,0,0,-4.56,-3.42,-5.47
2.76,86.7,17.9,1099.7,33,30,33,0,0,0,-7.37,-5.67,-5.48
2.7,94.7,17.7,1099.5,33,30,33,0,0,0,-5.26,-5.66,-5.37
2.9,69.7,17.4,1100.1,31,30,33,0,0,0,-5.02,-5.47,-7.88
2.98,88.5,18.1,1099.7,33,30,34,0,0,0,-7.57,-5.58,-5.69
2.73,62.4,19.1,1098.6,33,30,34,0,0,0,-5,-5.34,-5.9
2.5,57.4,19.1,1099.3,33,30,33,0,0,0,-7.54,-6.23,-5.68
2.5,59.1,19.3,1099.1,33,30,34,0,0,0,-7.11,-6.2,-5.61
2.3,46.7,19.4,1099.4,33,30,34,0,0,0,-4.91,-5.26,-5.74
2.5,36.8,19.3,1099.5,33,30,33,0,0,0,-7.58,-6.29,-4.67
2.4,41.5,19.1,1099.9,33,30,34,0,0,0,-2.84,-6.7,-7.79
2.9,51.9,18.9,1099.5,33,30,34,0,0,0,-7.76,-5.94,-4.55
2.5,53.1,18.5,1099.5,33,30,34,0,0,0,-4.45,-3.32,-5.65
2.46,48,18.6,1100,33,30,34,0,0,0,-6.18,-4.53,-6.99
2.4,59.7,18.6,1100.4,33,30,34,0,0,0,-3.9,-3.5,-5.61
2.01,37.1,18.5,1099.5,33,30,34,0,0,0,-5.74,-5.26,-5.12
2.9,73.1,18.6,1101,33,31,34,0,0,0,-3.74,-5.88,-7.08
2.46,42.7,18.8,1100.4,33,31,34,0,0,0,-4.46,-4.74,-7.08
2.45,50.4,19.2,1099.5,33,31,34,0,0,0,-5.24,-5.44,-5.53
2.45,59.7,19.1,1100.5,33,30,34,0,0,0,-2.98,-6.49,-7.87
2.72,41.6,19.3,1100.2,33,31,34,0,0,0,-4.88,-3.19,-5.63
2.67,67.1,19.3,1099.2,33,31,34,0,0,0,-4.99,-5.43,-5.79
2.43,46.5,18.4,1099.4,34,31,34,0,0,0,-4.73,-5.21,-5.63
2.58,50.8,17.7,1099.5,33,31,34,0,0,0,-6.26,-5.5,-4.61
2.3,36.9,17.4,1099.5,33,31,34,0,0,0,-7.78,-5.46,-4.5
2,31.1,17.9,1099.5,33,31,34,0,0,0,-7.62,-5.42,-4.35
2,25.3,18.2,1100.3,33,31,34,0,0,0,-4,-4.74,-6.08
2.1,17.9,18.7,1099.5,33,31,34,0,0,0,-7.09,-5.31,-4.34
2.08,18.4,19.1,1099.5,34,31,34,0,0,0,-4.41,-4.91,-5.85
1.94,13.2,19.2,1099.7,34,31,34,0,0,0,-4.86,-5.23,-5.97
1.9,9.3,18.8,1099.4,34,31,34,0,0,0,-7.88,-6.14,-4.24
2.01,5.4,18.7,1099.2,33,31,34,0,0,0,-4.75,-4.91,-6.95
1.86,9.1,18.6,1098.5,33,31,34,0,0,0,-6.43,-6.17,-4.64
1.7,12.8,18.7,1100,34,31,34,0,0,0,-8.27,-5.15,-5.11
2.05,16.3,18.4,1099.7,34,31,34,0,0,0,-5.94,-4.6,-7.14
2.21,12.7,18.2,1099.3,34,31,34,0,0,0,-5.12,-4.97,-6.09
1.89,11.1,18.5,1099.5,34,31,34,0,0,0,-5.92,-5.39,-7.02
2,22.1,18.8,1100.2,34,31,34,0,0,0,-3.99,-3.57,-6.14
1.9,11.1,18.8,1098.8,33,31,34,0,0,0,-6.34,-6.21,-4.69
2.15,44.2,19,1100.5,34,33,36,0,0,0,-2.9,-6.55,-7.74
1.93,38,19.1,1099.3,34,33,36,0,0,0,-5.34,-5.28,-5.47
1.86,18,19.7,1099,34,33,36,0,0,0,-5.74,-5.42,-6.65
1.99,36.7,19.4,1100.2,34,33,36,0,0,0,-3.87,-4.88,-5.84
1.96,19.4,19.2,1101,34,33,36,0,0,0,-2.88,-6.34,-7.11
2.03,22.9,19.1,1100,34,33,36,0,0,0,-7.81,-5.49,-4.72
2.16,26.6,18.7,1099.5,34,33,36,0,0,0,-4.51,-5.69,-5.92
2.4,29.7,18,1099.9,34,33,36,0,0,0,-6.61,-5.59,-7.06
2.14,38.4,18.2,1100.1,34,33,36,0,0,0,-6.91,-5.54,-6.68
2.24,35,18.7,1100,34,33,36,0,0,0,-4.09,-3.82,-5.85
2.2,37.7,18.8,1100.3,34,33,36,0,0,0,-6.48,-4.75,-7.54
2.47,45.8,19.3,1099.8,34,33,36,0,0,0,-5.48,-5.81,-6.01
2.7,65.2,19.5,1099.8,34,33,36,0,0,0,-6.11,-4.74,-7.91
2.2,40.6,19.1,1100.5,34,33,36,0,0,0,-3.28,-6.56,-7.79
2.5,66.6,19.1,1100.1,34,33,36,0,0,0,-4.98,-5.91,-5.97
2.4,59.2,19.3,1101,34,33,36,0,0,0,-3.58,-6.52,-8.02
2.34,55.3,19.1,1101,34,33,36,0,0,0,-3.44,-6.58,-8.16
2.27,47.3,19.1,1099.2,34,33,36,0,0,0,-6.85,-5.9,-6.03
2.34,50.5,19.1,1099,34,33,36,0,0,0,-7.91,-5.88,-5.99
2.35,35.1,19.1,1099.7,34,33,36,0,0,0,-3.9,-3.74,-6.42
2.3,32.8,19.1,1099.6,36,33,36,0,0,0,-6.84,-5.69,-6.99
2.52,56.6,19.1,1100.2,34,33,36,0,0,0,-3.76,-4.72,-6.07
2.16,39.1,19.1,1100.3,34,33,36,0,0,0,-4.01,-5.75,-8.04
2.4,68.5,19.1,1099.5,34,33,36,0,0,0,-3.77,-6.01,-7.49
2.21,36.7,19.3,1099.2,34,33,36,0,0,0,-7.74,-5.81,-5.97
2.3,26,19.5,1100.6,34,33,36,0,0,0,-3.05,-6.79,-7.93
2.3,14.3,19.7,1099.1,34,33,36,0,0,0,-8.19,-5.31,-4.74
2.2,27.9,19.8,1099.5,34,33,36,0,0,0,-4.79,-5.6,-6.23
2,30.3,19.4,1099.5,34,33,36,0,0,0,-4.35,-3.74,-6.24
1.9,19.7,18.9,1099.2,34,33,36,0,0,0,-7.97,-5.52,-5.27
2.2,49.5,17.9,1099.4,34,33,36,0,0,0,-8.03,-5.93,-6.05
2.17,40.6,18.1,1100.3,34,33,36,0,0,0,-3.33,-5.03,-6.25
2.2,43.3,18,1100.5,34,33,36,0,0,0,-2.87,-6.64,-7.09
2.31,54.5,18,1099.7,34,33,36,0,0,0,-5.71,-5.91,-6.1
2.2,46.6,18.8,1099.8,34,33,36,0,0,0,-7.57,-5.85,-5.94
2.57,43.6,19.3,1100.6,34,33,36,0,0,0,-2.95,-6.72,-7.91
2,5.3,19.5,1100.5,36,33,36,0,0,0,-2.77,-6.58,-7.42
2.47,82,16.1,1098.5,41,38,40,0,0,0,-6.59,-7.57,-5.72
2.87,86.3,15.3,1100,38,34,37,0,0,0,-9.02,-5.06,-6.17
2.82,89.9,15.2,1100.5,38,34,37,0,0,0,-4.31,-5.14,-5.46
2.95,121.3,15.2,1101,38,34,37,0,0,0,-9.64,-5.03,-6.24
2.76,102.6,16.3,1100.5,38,34,37,0,0,0,-5.06,-6.95,-7.21
2.2,67.5,16.4,1099,38,34,37,0,0,0,-4.56,-7.51,-5.76
